WEEK, DATE, HOME, AWAY, WIN, PTS W, PTS L, YDS W, YDS L
2, 18 September 2016, MIN, GB, AWAY, 17, 14, 284, 263
2, 19 September 2016, CHI, PHI, AWAY, 29, 14, 280, 284
3, 22 September 2016, NE, HOU, AWAY, 27, 0, 282, 284
3, 25 September 2016, CAR, MIN, AWAY, 22, 10, 211, 306
3, 25 September 2016, GB, DET, AWAY, 34, 27, 324, 418
3, 25 September 2016, NYG, WAS, AWAY, 29, 27, 403, 457
3, 25 September 2016, CIN, DEN, AWAY, 29, 17, 355, 332
3, 25 September 2016, BUF, ARI, AWAY, 33, 18, 297, 348
3, 25 September 2016, MIA, CLE, AWAY, 30, 24, 426, 430
3, 25 September 2016, TEN, OAK, AWAY, 17, 10, 368, 393
3, 25 September 2016, JAX, BAL, AWAY, 19, 17, 283, 216
3, 25 September 2016, TB, LAR, AWAY, 37, 32, 320, 472
3, 25 September 2016, SEA, SF, AWAY, 37, 18, 418, 254
3, 25 September 2016, PHI, PIT, AWAY, 34, 3, 426, 251
3, 25 September 2016, IND, LAC, AWAY, 26, 22, 410, 352
3, 25 September 2016, KC, NYJ, HOME, 24, 3, 293, 305
3, 25 September 2016, DAL, CHI, AWAY, 31, 17, 447, 390
3, 26 September 2016, NO, ATL, AWAY, 45, 32, 442, 474
4, 29 September 2016, CIN, MIA, HOME, 22, 7, 362, 222
4, 2 October 2016, JAX, IND, AWAY, 30, 27, 331, 284
4, 2 October 2016, CHI, DET, AWAY, 17, 14, 408, 263
4, 2 October 2016, HOU, TEN, AWAY, 27, 20, 359, 320
4, 2 October 2016, BAL, OAK, AWAY, 28, 27, 261, 412
4, 2 October 2016, NE, BUF, AWAY, 16, 0, 378, 277
4, 2 October 2016, NYJ, SEA, AWAY, 27, 17, 354, 305
4, 2 October 2016, ATL, CAR, AWAY, 48, 33, 571, 378
4, 2 October 2016, WAS, CLE, AWAY, 31, 20, 301, 380
4, 2 October 2016, TB, DEN, HOME, 27, 7, 307, 215
4, 2 October 2016, SF, DAL, AWAY, 24, 17, 428, 295
4, 2 October 2016, LAC, NO, AWAY, 35, 34, 275, 346
4, 2 October 2016, ARI, LAR, AWAY, 17, 13, 288, 420
4, 2 October 2016, PIT, KC, AWAY, 43, 14, 436, 357
4, 3 October 2016, MIN, NYG, AWAY, 24, 10, 366, 339
5, 6 October 2016, SF, ARI, AWAY, 33, 21, 288, 286
5, 9 October 2016, CLE, NE, AWAY, 33, 13, 501, 262
5, 9 October 2016, IND, CHI, AWAY, 29, 23, 396, 522
5, 9 October 2016, DET, PHI, AWAY, 24, 23, 244, 346
5, 9 October 2016, PIT, NYJ, AWAY, 31, 13, 436, 316
5, 9 October 2016, MIA, TEN, AWAY, 30, 17, 398, 200
5, 9 October 2016, BAL, WAS, AWAY, 16, 10, 310, 306
5, 9 October 2016, MIN, HOU, AWAY, 31, 13, 351, 214
5, 9 October 2016, DEN, ATL, AWAY, 23, 16, 372, 267
5, 9 October 2016, DAL, CIN, AWAY, 28, 14, 402, 345
5, 9 October 2016, LAR, BUF, AWAY, 30, 19, 305, 345
5, 9 October 2016, OAK, LAC, AWAY, 34, 31, 389, 423
5, 9 October 2016, GB, NYG, AWAY, 23, 16, 406, 221
5, 10 October 2016, CAR, TB, AWAY, 17, 14, 315, 414
6, 13 October 2016, LAC, DEN, AWAY, 21, 13, 265, 304
6, 16 October 2016, MIA, PIT, AWAY, 30, 15, 474, 297
6, 16 October 2016, NE, CIN, AWAY, 35, 17, 437, 357
6, 16 October 2016, BUF, SF, AWAY, 45, 16, 492, 300
6, 16 October 2016, TEN, CLE, AWAY, 28, 26, 407, 341
6, 16 October 2016, NYG, BAL, AWAY, 27, 23, 435, 391
6, 16 October 2016, CHI, JAX, AWAY, 17, 16, 317, 389
6, 16 October 2016, DET, LAR, AWAY, 31, 28, 348, 387
6, 16 October 2016, WAS, PHI, AWAY, 27, 20, 493, 239
6, 16 October 2016, NO, CAR, AWAY, 41, 38, 523, 406
6, 16 October 2016, OAK, KC, AWAY, 26, 10, 406, 285
6, 16 October 2016, GB, DAL, AWAY, 30, 16, 424, 372
6, 16 October 2016, SEA, ATL, AWAY, 26, 24, 333, 362
6, 16 October 2016, HOU, IND, AWAY, 26, 23, 414, 392
6, 17 October 2016, ARI, NYJ, HOME, 28, 3, 396, 230
7, 20 October 2016, GB, CHI, AWAY, 26, 10, 406, 189
7, 23 October 2016, LAR, NYG, AWAY, 17, 10, 232, 345
7, 23 October 2016, JAX, OAK, AWAY, 33, 16, 344, 344
7, 23 October 2016, PHI, MIN, AWAY, 21, 10, 239, 282
7, 23 October 2016, DET, WAS, AWAY, 20, 17, 344, 413
7, 23 October 2016, TEN, IND, AWAY, 34, 26, 422, 331
7, 23 October 2016, CIN, CLE, AWAY, 31, 17, 559, 352
7, 23 October 2016, MIA, BUF, AWAY, 28, 25, 454, 267
7, 23 October 2016, KC, NO, AWAY, 27, 21, 326, 463
7, 23 October 2016, NYJ, BAL, AWAY, 24, 16, 344, 245
7, 23 October 2016, ATL, LAC, AWAY, 33, 30, 426, 386
7, 23 October 2016, SF, TB, AWAY, 34, 17, 513, 273
7, 23 October 2016, PIT, NE, AWAY, 27, 16, 362, 375
7, 23 October 2016, ARI, SEA, TIE, 6, 6, 257, 443
7, 24 October 2016, DEN, HOU, HOME, 27, 9, 347, 271
8, 27 October 2016, TEN, JAX, AWAY, 36, 22, 494, 370
8, 30 October 2016, CIN, WAS, TIE, 27, 27, 546, 415
8, 30 October 2016, CAR, ARI, AWAY, 30, 20, 349, 340
8, 30 October 2016, BUF, NE, AWAY, 41, 25, 357, 376
8, 30 October 2016, TB, OAK, AWAY, 30, 24, 626, 270
8, 30 October 2016, IND, KC, AWAY, 30, 14, 422, 277
8, 30 October 2016, CLE, NYJ, AWAY, 31, 28, 393, 407
8, 30 October 2016, NO, SEA, AWAY, 25, 20, 375, 359
8, 30 October 2016, HOU, DET, AWAY, 20, 13, 269, 289
8, 30 October 2016, DEN, LAC, AWAY, 27, 19, 324, 369
8, 30 October 2016, ATL, GB, AWAY, 33, 32, 367, 331
8, 30 October 2016, DAL, PHI, AWAY, 29, 23, 460, 291
8, 31 October 2016, CHI, MIN, AWAY, 20, 10, 403, 258
9, 3 November 2016, TB, ATL, AWAY, 43, 28, 461, 396
9, 6 November 2016, BAL, PIT, AWAY, 21, 14, 274, 277
9, 6 November 2016, NYG, PHI, AWAY, 28, 23, 302, 443
9, 6 November 2016, MIA, NYJ, AWAY, 27, 23, 274, 331
9, 6 November 2016, KC, JAX, AWAY, 19, 14, 231, 449
9, 6 November 2016, CLE, DAL, AWAY, 35, 10, 423, 222
9, 6 November 2016, MIN, DET, AWAY, 22, 16, 311, 337
9, 6 November 2016, SF, NO, AWAY, 41, 23, 571, 486
9, 6 November 2016, LAR, CAR, AWAY, 13, 10, 244, 339
9, 6 November 2016, LAC, TEN, AWAY, 43, 35, 476, 393
9, 6 November 2016, GB, IND, AWAY, 31, 26, 355, 405
9, 6 November 2016, OAK, DEN, AWAY, 30, 20, 397, 299
9, 7 November 2016, SEA, BUF, AWAY, 31, 25, 278, 425
10, 10 November 2016, BAL, CLE, HOME, 28, 7, 396, 144
10, 13 November 2016, CAR, KC, AWAY, 20, 17, 256, 341
10, 13 November 2016, TEN, GB, AWAY, 47, 25, 446, 402
10, 13 November 2016, WAS, MIN, AWAY, 26, 20, 388, 331
10, 13 November 2016, JAX, HOU, AWAY, 24, 21, 273, 327
10, 13 November 2016, TB, CHI, AWAY, 36, 10, 360, 283
10, 13 November 2016, NO, DEN, AWAY, 25, 23, 337, 373
10, 13 November 2016, NYJ, LAR, AWAY, 9, 6, 280, 296
10, 13 November 2016, PHI, ATL, AWAY, 24, 15, 429, 303
10, 13 November 2016, LAC, MIA, AWAY, 31, 24, 337, 379
10, 13 November 2016, PIT, DAL, AWAY, 35, 30, 422, 448
10, 13 November 2016, ARI, SF, AWAY, 23, 20, 443, 281
10, 13 November 2016, NE, SEA, AWAY, 31, 24, 420, 385
10, 14 November 2016, NYG, CIN, AWAY, 21, 20, 351, 264
11, 17 November 2016, CAR, NO, AWAY, 23, 20, 223, 371
11, 20 November 2016, NYG, CHI, AWAY, 22, 16, 329, 315
11, 20 November 2016, DET, JAX, AWAY, 26, 19, 277, 285
11, 20 November 2016, MIN, ARI, AWAY, 30, 24, 217, 290
11, 20 November 2016, IND, TEN, AWAY, 24, 17, 327, 351
11, 20 November 2016, DAL, BAL, AWAY, 27, 17, 417, 368
11, 20 November 2016, CIN, BUF, AWAY, 16, 12, 342, 300
11, 20 November 2016, KC, TB, AWAY, 19, 17, 442, 343
11, 20 November 2016, CLE, PIT, HOME, 24, 9, 313, 209
11, 20 November 2016, LAR, MIA, AWAY, 14, 10, 240, 227
11, 20 November 2016, SF, NE, AWAY, 30, 17, 444, 299
11, 20 November 2016, SEA, PHI, AWAY, 26, 15, 439, 308
11, 20 November 2016, WAS, GB, AWAY, 42, 24, 515, 424
11, 21 November 2016, OAK, HOU, AWAY, 27, 20, 325, 354
12, 24 November 2016, DET, MIN, AWAY, 16, 13, 308, 306
12, 24 November 2016, DAL, WAS, AWAY, 31, 26, 353, 505
12, 24 November 2016, IND, PIT, HOME, 28, 7, 369, 310
12, 27 November 2016, HOU, LAC, AWAY, 21, 13, 302, 353
12, 27 November 2016, CHI, TEN, AWAY, 27, 21, 375, 411
12, 27 November 2016, NO, LAR, AWAY, 49, 21, 555, 247
12, 27 November 2016, MIA, SF, AWAY, 31, 24, 358, 475
12, 27 November 2016, BAL, CIN, AWAY, 19, 14, 311, 325
12, 27 November 2016, ATL, ARI, AWAY, 38, 19, 360, 332
12, 27 November 2016, BUF, JAX, AWAY, 28, 21, 304, 301
12, 27 November 2016, CLE, NYG, AWAY, 27, 13, 296, 343
12, 27 November 2016, TB, SEA, HOME, 14, 5, 338, 245
12, 27 November 2016, OAK, CAR, AWAY, 35, 32, 366, 358
12, 27 November 2016, NYJ, NE, AWAY, 22, 17, 377, 333
12, 27 November 2016, DEN, KC, AWAY, 30, 27, 273, 464
12, 28 November 2016, PHI, GB, AWAY, 27, 13, 387, 292
13, 1 December 2016, MIN, DAL, AWAY, 17, 15, 264, 318
13, 4 December 2016, NE, LAR, AWAY, 26, 10, 402, 162
13, 4 December 2016, GB, HOU, AWAY, 21, 13, 309, 307
13, 4 December 2016, CHI, SF, HOME, 26, 6, 326, 147
13, 4 December 2016, NO, DET, AWAY, 28, 13, 422, 369
13, 4 December 2016, BAL, MIA, HOME, 38, 6, 496, 277
13, 4 December 2016, JAX, DEN, AWAY, 20, 10, 206, 333
13, 4 December 2016, CIN, PHI, AWAY, 32, 14, 412, 359
13, 4 December 2016, ATL, KC, AWAY, 29, 28, 389, 418
13, 4 December 2016, OAK, BUF, AWAY, 38, 24, 399, 382
13, 4 December 2016, ARI, WAS, AWAY, 31, 23, 369, 333
13, 4 December 2016, LAC, TB, AWAY, 28, 21, 349, 330
13, 4 December 2016, PIT, NYG, AWAY, 24, 14, 389, 234
13, 4 December 2016, SEA, CAR, HOME, 40, 7, 534, 271
13, 5 December 2016, NYJ, IND, AWAY, 41, 10, 421, 250
14, 8 December 2016, KC, OAK, AWAY, 21, 13, 323, 244
14, 11 December 2016, JAX, MIN, AWAY, 25, 16, 377, 315
14, 11 December 2016, CLE, CIN, AWAY, 23, 10, 360, 254
14, 11 December 2016, PHI, WAS, AWAY, 27, 22, 334, 383
14, 11 December 2016, BUF, PIT, AWAY, 27, 20, 460, 275
14, 11 December 2016, MIA, ARI, AWAY, 26, 23, 314, 300
14, 11 December 2016, CAR, LAC, AWAY, 28, 16, 272, 278
14, 11 December 2016, DET, CHI, AWAY, 20, 17, 323, 296
14, 11 December 2016, TEN, DEN, AWAY, 13, 10, 253, 348
14, 11 December 2016, IND, HOU, AWAY, 22, 17, 316, 348
14, 11 December 2016, SF, NYJ, AWAY, 23, 17, 404, 364
14, 11 December 2016, LAR, ATL, AWAY, 42, 14, 286, 312
14, 11 December 2016, TB, NO, AWAY, 16, 11, 270, 294
14, 11 December 2016, GB, SEA, AWAY, 38, 10, 330, 354
14, 11 December 2016, NYG, DAL, HOME, 10, 7, 260, 260
14, 12 December 2016, NE, BAL, AWAY, 30, 23, 496, 348
15, 15 December 2016, SEA, LAR, HOME, 24, 3, 299, 183
15, 17 December 2016, NYJ, MIA, AWAY, 34, 13, 303, 360
15, 18 December 2016, CHI, GB, AWAY, 30, 27, 451, 449
15, 18 December 2016, MIN, IND, HOME, 34, 6, 411, 282
15, 18 December 2016, CIN, PIT, AWAY, 24, 20, 382, 222
15, 18 December 2016, BAL, PHI, AWAY, 27, 26, 340, 328
15, 18 December 2016, HOU, JAX, AWAY, 21, 20, 387, 150
15, 18 December 2016, KC, TEN, AWAY, 19, 17, 389, 316
15, 18 December 2016, BUF, CLE, AWAY, 33, 13, 451, 269
15, 18 December 2016, NYG, DET, HOME, 17, 6, 300, 324
15, 18 December 2016, ATL, SF, AWAY, 41, 13, 550, 272
15, 18 December 2016, ARI, NO, AWAY, 48, 41, 488, 425
15, 18 December 2016, DEN, NE, HOME, 16, 3, 313, 309
15, 18 December 2016, LAC, OAK, AWAY, 19, 16, 345, 263
15, 18 December 2016, DAL, TB, AWAY, 26, 20, 449, 276
15, 19 December 2016, WAS, CAR, AWAY, 26, 15, 438, 335
16, 22 December 2016, PHI, NYG, AWAY, 24, 19, 286, 470
16, 24 December 2016, CLE, LAC, AWAY, 20, 17, 251, 356
16, 24 December 2016, JAX, TEN, AWAY, 38, 17, 415, 263
16, 24 December 2016, CHI, WAS, AWAY, 41, 21, 478, 458
16, 24 December 2016, CAR, ATL, AWAY, 33, 16, 408, 302
16, 24 December 2016, NE, NYJ, AWAY, 41, 3, 325, 239
16, 24 December 2016, GB, MIN, AWAY, 38, 25, 348, 446
16, 24 December 2016, BUF, MIA, AWAY, 34, 31, 494, 589
16, 24 December 2016, OAK, IND, AWAY, 33, 25, 463, 390
16, 24 December 2016, SEA, ARI, AWAY, 34, 31, 370, 391
16, 24 December 2016, LAR, SF, AWAY, 22, 21, 323, 177
16, 24 December 2016, NO, TB, AWAY, 31, 24, 417, 349
16, 24 December 2016, HOU, CIN, AWAY, 12, 10, 250, 294
16, 25 December 2016, PIT, BAL, AWAY, 31, 27, 406, 368
16, 25 December 2016, KC, DEN, AWAY, 33, 10, 484, 246
16, 26 December 2016, DAL, DET, AWAY, 42, 21, 375, 319
17, 1 January 2017, PHI, DAL, AWAY, 27, 13, 346, 195
17, 1 January 2017, TB, CAR, AWAY, 17, 16, 300, 335
17, 1 January 2017, MIA, NE, AWAY, 35, 14, 396, 280
17, 1 January 2017, NYJ, BUF, AWAY, 30, 10, 329, 230
17, 1 January 2017, PIT, CLE, AWAY, 27, 24, 312, 437
17, 1 January 2017, MIN, CHI, AWAY, 38, 10, 374, 323
17, 1 January 2017, TEN, HOU, AWAY, 24, 17, 236, 289
17, 1 January 2017, IND, JAX, AWAY, 24, 20, 384, 470
17, 1 January 2017, CIN, BAL, AWAY, 27, 10, 371, 335
17, 1 January 2017, WAS, NYG, AWAY, 19, 10, 332, 284
17, 1 January 2017, SF, SEA, AWAY, 25, 23, 376, 253
17, 1 January 2017, LAR, ARI, HOME, 44, 6, 344, 123
17, 1 January 2017, DEN, OAK, HOME, 24, 6, 349, 221
17, 1 January 2017, LAC, KC, AWAY, 37, 27, 365, 398
17, 1 January 2017, ATL, NO, AWAY, 38, 32, 465, 473
17, 1 January 2017, DET, GB, AWAY, 31, 24, 448, 408
