WEEK, DATE, HOME, AWAY, WIN, PTS W, PTS L, YDS W, YDS L
11, 22 November 2015, CAR, WAS, AWAY, 44, 16, 368, 186
11, 22 November 2015, ATL, IND, AWAY, 24, 21, 276, 375
11, 22 November 2015, DET, OAK, AWAY, 18, 13, 375, 216
11, 22 November 2015, PHI, TB, AWAY, 45, 17, 521, 383
11, 22 November 2015, BAL, SLR, AWAY, 16, 13, 388, 213
11, 22 November 2015, MIA, DAL, AWAY, 24, 14, 386, 210
11, 22 November 2015, HOU, NYJ, AWAY, 24, 17, 364, 267
11, 22 November 2015, LAC, KC, AWAY, 33, 3, 385, 201
11, 22 November 2015, MIN, GB, AWAY, 30, 13, 320, 342
11, 22 November 2015, SEA, SF, AWAY, 29, 13, 508, 306
11, 22 November 2015, ARI, CIN, AWAY, 34, 31, 383, 377
11, 23 November 2015, NE, BUF, AWAY, 20, 13, 356, 319
12, 26 November 2015, DET, PHI, AWAY, 45, 14, 430, 227
12, 26 November 2015, DAL, CAR, AWAY, 33, 14, 294, 210
12, 26 November 2015, GB, CHI, AWAY, 17, 13, 290, 365
12, 29 November 2015, TEN, OAK, AWAY, 24, 21, 407, 249
12, 29 November 2015, HOU, NO, HOME, 24, 6, 362, 268
12, 29 November 2015, IND, TB, AWAY, 25, 12, 336, 344
12, 29 November 2015, CIN, SLR, HOME, 31, 7, 376, 345
12, 29 November 2015, ATL, MIN, AWAY, 20, 10, 365, 326
12, 29 November 2015, NYJ, MIA, AWAY, 38, 20, 411, 333
12, 29 November 2015, KC, BUF, AWAY, 30, 22, 413, 415
12, 29 November 2015, JAX, LAC, AWAY, 31, 25, 369, 420
12, 29 November 2015, WAS, NYG, AWAY, 20, 14, 407, 332
12, 29 November 2015, SF, ARI, AWAY, 19, 13, 337, 368
12, 29 November 2015, SEA, PIT, AWAY, 39, 30, 436, 538
12, 29 November 2015, DEN, NE, AWAY, 30, 24, 433, 301
12, 30 November 2015, CLE, BAL, AWAY, 33, 27, 336, 338
13, 3 December 2015, DET, GB, AWAY, 27, 23, 313, 306
13, 6 December 2015, SLR, ARI, HOME, 27, 3, 524, 212
13, 6 December 2015, BUF, HOU, AWAY, 30, 21, 390, 401
13, 6 December 2015, MIN, SEA, HOME, 38, 7, 433, 125
13, 6 December 2015, CHI, SF, AWAY, 26, 20, 291, 364
13, 6 December 2015, TEN, JAX, AWAY, 42, 39, 467, 383
13, 6 December 2015, MIA, BAL, AWAY, 15, 13, 219, 375
13, 6 December 2015, NYG, NYJ, AWAY, 23, 20, 463, 355
13, 6 December 2015, CLE, CIN, AWAY, 37, 3, 377, 273
13, 6 December 2015, TB, ATL, AWAY, 23, 19, 388, 319
13, 6 December 2015, LAC, DEN, HOME, 17, 3, 293, 272
13, 6 December 2015, OAK, KC, AWAY, 34, 20, 232, 361
13, 6 December 2015, NO, CAR, AWAY, 41, 38, 497, 334
13, 6 December 2015, NE, PHI, AWAY, 35, 28, 248, 427
13, 6 December 2015, PIT, IND, AWAY, 45, 10, 522, 240
13, 7 December 2015, WAS, DAL, AWAY, 19, 16, 318, 266
14, 10 December 2015, ARI, MIN, AWAY, 23, 20, 393, 389
14, 13 December 2015, PHI, BUF, AWAY, 23, 20, 348, 412
14, 13 December 2015, CIN, PIT, AWAY, 33, 20, 354, 385
14, 13 December 2015, SLR, DET, AWAY, 21, 14, 317, 331
14, 13 December 2015, CLE, SF, AWAY, 24, 10, 481, 221
14, 13 December 2015, TB, NO, AWAY, 24, 17, 388, 291
14, 13 December 2015, NYJ, TEN, HOME, 30, 8, 439, 292
14, 13 December 2015, BAL, SEA, HOME, 35, 6, 424, 302
14, 13 December 2015, CHI, WAS, AWAY, 24, 21, 374, 377
14, 13 December 2015, JAX, IND, AWAY, 51, 16, 380, 322
14, 13 December 2015, CAR, ATL, AWAY, 38, 0, 424, 230
14, 13 December 2015, KC, LAC, HOME, 10, 3, 329, 280
14, 13 December 2015, DEN, OAK, AWAY, 15, 12, 126, 310
14, 13 December 2015, GB, DAL, HOME, 28, 7, 435, 270
14, 13 December 2015, HOU, NE, HOME, 27, 6, 313, 189
14, 14 December 2015, MIA, NYG, AWAY, 31, 24, 429, 363
15, 17 December 2015, SLR, TB, AWAY, 31, 23, 319, 509
15, 19 December 2015, DAL, NYJ, AWAY, 19, 16, 372, 309
15, 20 December 2015, NYG, CAR, AWAY, 38, 35, 480, 406
15, 20 December 2015, MIN, CHI, AWAY, 38, 17, 350, 293
15, 20 December 2015, IND, HOU, AWAY, 16, 10, 305, 190
15, 20 December 2015, NE, TEN, AWAY, 33, 16, 346, 282
15, 20 December 2015, JAX, ATL, AWAY, 23, 17, 328, 370
15, 20 December 2015, BAL, KC, AWAY, 34, 14, 277, 366
15, 20 December 2015, WAS, BUF, AWAY, 35, 25, 431, 452
15, 20 December 2015, OAK, GB, AWAY, 30, 20, 293, 372
15, 20 December 2015, SEA, CLE, AWAY, 30, 13, 423, 230
15, 20 December 2015, SF, CIN, AWAY, 24, 14, 242, 318
15, 20 December 2015, PIT, DEN, AWAY, 34, 27, 377, 385
15, 20 December 2015, LAC, MIA, AWAY, 30, 14, 442, 231
15, 20 December 2015, PHI, ARI, AWAY, 40, 17, 493, 424
15, 21 December 2015, NO, DET, AWAY, 35, 27, 396, 399
16, 24 December 2015, OAK, LAC, AWAY, 23, 20, 281, 343
16, 26 December 2015, PHI, WAS, AWAY, 38, 24, 418, 398
16, 27 December 2015, BAL, PIT, AWAY, 20, 17, 386, 308
16, 27 December 2015, BUF, DAL, HOME, 16, 6, 408, 307
16, 27 December 2015, MIA, IND, AWAY, 18, 12, 268, 361
16, 27 December 2015, NYJ, NE, AWAY, 26, 20, 428, 284
16, 27 December 2015, ATL, CAR, AWAY, 20, 13, 373, 268
16, 27 December 2015, TEN, HOU, HOME, 34, 6, 330, 257
16, 27 December 2015, TB, CHI, AWAY, 26, 21, 327, 389
16, 27 December 2015, DET, SF, AWAY, 32, 17, 371, 322
16, 27 December 2015, KC, CLE, AWAY, 17, 13, 258, 368
16, 27 December 2015, NO, JAX, AWAY, 38, 27, 537, 412
16, 27 December 2015, ARI, GB, HOME, 38, 8, 381, 178
16, 27 December 2015, SEA, SLR, AWAY, 23, 17, 205, 312
16, 27 December 2015, MIN, NYG, AWAY, 49, 17, 368, 363
16, 28 December 2015, DEN, CIN, AWAY, 20, 17, 390, 294
17, 3 January 2016, HOU, JAX, HOME, 30, 6, 402, 215
17, 3 January 2016, CLE, PIT, AWAY, 28, 12, 379, 263
17, 3 January 2016, BUF, NYJ, AWAY, 22, 17, 295, 300
17, 3 January 2016, CHI, DET, AWAY, 24, 20, 349, 345
17, 3 January 2016, IND, TEN, AWAY, 30, 24, 327, 231
17, 3 January 2016, MIA, NE, AWAY, 20, 10, 438, 196
17, 3 January 2016, CIN, BAL, AWAY, 24, 16, 292, 341
17, 3 January 2016, ATL, NO, AWAY, 20, 17, 390, 414
17, 3 January 2016, DAL, WAS, AWAY, 34, 23, 437, 512
17, 3 January 2016, NYG, PHI, AWAY, 35, 30, 435, 502
17, 3 January 2016, CAR, TB, AWAY, 38, 10, 366, 386
17, 3 January 2016, ARI, SEA, HOME, 36, 6, 354, 232
17, 3 January 2016, DEN, LAC, AWAY, 27, 20, 503, 317
17, 3 January 2016, SF, SLR, AWAY, 19, 16, 458, 364
17, 3 January 2016, KC, OAK, AWAY, 23, 17, 339, 205
17, 3 January 2016, GB, MIN, AWAY, 20, 13, 242, 350
