WEEK, DATE, HOME, AWAY, WIN, PTS W, PTS L, YDS W, YDS L
9, 3 November 2014, NYG, IND, AWAY, 40, 24, 443, 438
10, 6 November 2014, CIN, CLE, HOME, 24, 3, 368, 165
10, 9 November 2014, BUF, KC, AWAY, 17, 13, 278, 364
10, 9 November 2014, DET, MIA, AWAY, 20, 16, 351, 228
10, 9 November 2014, NYJ, PIT, AWAY, 20, 13, 275, 362
10, 9 November 2014, NO, SF, AWAY, 27, 24, 330, 423
10, 9 November 2014, BAL, TEN, HOME, 21, 7, 312, 210
10, 9 November 2014, TB, ATL, AWAY, 27, 17, 322, 373
10, 9 November 2014, JAX, DAL, AWAY, 31, 17, 399, 333
10, 9 November 2014, OAK, DEN, AWAY, 41, 17, 471, 222
10, 9 November 2014, ARI, SLR, AWAY, 31, 14, 335, 244
10, 9 November 2014, SEA, NYG, AWAY, 38, 17, 510, 324
10, 9 November 2014, GB, CHI, AWAY, 55, 14, 451, 311
10, 10 November 2014, PHI, CAR, AWAY, 45, 21, 365, 317
11, 13 November 2014, MIA, BUF, HOME, 22, 9, 330, 237
11, 16 November 2014, SLR, DEN, HOME, 22, 7, 337, 397
11, 16 November 2014, NO, CIN, AWAY, 27, 10, 405, 330
11, 16 November 2014, CHI, MIN, AWAY, 21, 13, 468, 243
11, 16 November 2014, CAR, ATL, AWAY, 19, 17, 346, 391
11, 16 November 2014, CLE, HOU, HOME, 23, 7, 424, 375
11, 16 November 2014, WAS, TB, HOME, 27, 7, 329, 322
11, 16 November 2014, NYG, SF, AWAY, 16, 10, 333, 330
11, 16 November 2014, KC, SEA, AWAY, 24, 20, 298, 372
11, 16 November 2014, LAC, OAK, HOME, 13, 6, 300, 233
11, 16 November 2014, ARI, DET, HOME, 14, 6, 352, 262
11, 16 November 2014, GB, PHI, AWAY, 53, 20, 475, 429
11, 16 November 2014, IND, NE, AWAY, 42, 20, 503, 322
11, 17 November 2014, TEN, PIT, AWAY, 27, 24, 386, 312
12, 20 November 2014, OAK, KC, AWAY, 24, 20, 351, 313
12, 23 November 2014, PHI, TEN, AWAY, 43, 24, 462, 351
12, 23 November 2014, HOU, CIN, AWAY, 22, 13, 372, 248
12, 23 November 2014, CHI, TB, AWAY, 21, 13, 204, 367
12, 23 November 2014, NE, DET, HOME, 34, 9, 439, 335
12, 23 November 2014, ATL, CLE, AWAY, 26, 24, 475, 315
12, 23 November 2014, IND, JAX, HOME, 23, 3, 389, 194
12, 23 November 2014, MIN, GB, AWAY, 24, 21, 362, 308
12, 23 November 2014, LAC, SLR, AWAY, 27, 24, 410, 317
12, 23 November 2014, SEA, ARI, HOME, 19, 3, 293, 204
12, 23 November 2014, SF, WAS, AWAY, 17, 13, 312, 213
12, 23 November 2014, DEN, MIA, AWAY, 39, 36, 450, 313
12, 23 November 2014, NYG, DAL, AWAY, 31, 28, 385, 417
12, 24 November 2014, BUF, NYJ, AWAY, 38, 3, 336, 218
12, 24 November 2014, NO, BAL, AWAY, 34, 27, 449, 525
13, 27 November 2014, DET, CHI, AWAY, 34, 17, 474, 269
13, 27 November 2014, DAL, PHI, AWAY, 33, 10, 464, 267
13, 27 November 2014, SF, SEA, HOME, 19, 3, 379, 164
13, 30 November 2014, SLR, OAK, AWAY, 52, 0, 348, 244
13, 30 November 2014, BUF, CLE, AWAY, 26, 10, 287, 315
13, 30 November 2014, TB, CIN, AWAY, 14, 13, 288, 263
13, 30 November 2014, MIN, CAR, AWAY, 31, 13, 210, 348
13, 30 November 2014, BAL, LAC, AWAY, 34, 33, 440, 350
13, 30 November 2014, PIT, NO, AWAY, 35, 32, 393, 538
13, 30 November 2014, HOU, TEN, AWAY, 45, 21, 457, 320
13, 30 November 2014, IND, WAS, AWAY, 49, 27, 487, 425
13, 30 November 2014, JAX, NYG, AWAY, 25, 24, 258, 329
13, 30 November 2014, ATL, ARI, AWAY, 29, 18, 500, 329
13, 30 November 2014, GB, NE, AWAY, 26, 21, 478, 320
13, 30 November 2014, KC, DEN, AWAY, 29, 16, 388, 151
13, 1 December 2014, NYJ, MIA, AWAY, 16, 13, 291, 326
14, 4 December 2014, CHI, DAL, AWAY, 41, 28, 397, 376
14, 7 December 2014, DET, TB, AWAY, 34, 17, 407, 233
14, 7 December 2014, MIN, NYJ, AWAY, 30, 24, 411, 410
14, 7 December 2014, CIN, PIT, AWAY, 42, 21, 543, 408
14, 7 December 2014, MIA, BAL, AWAY, 28, 13, 447, 249
14, 7 December 2014, JAX, HOU, AWAY, 27, 13, 304, 262
14, 7 December 2014, CLE, IND, AWAY, 25, 24, 362, 248
14, 7 December 2014, WAS, SLR, AWAY, 24, 0, 329, 206
14, 7 December 2014, NO, CAR, AWAY, 41, 10, 497, 310
14, 7 December 2014, TEN, NYG, HOME, 36, 7, 402, 207
14, 7 December 2014, DEN, BUF, AWAY, 24, 17, 306, 415
14, 7 December 2014, ARI, KC, AWAY, 17, 14, 366, 390
14, 7 December 2014, OAK, SF, AWAY, 24, 13, 330, 248
14, 7 December 2014, PHI, SEA, AWAY, 24, 14, 440, 139
14, 7 December 2014, LAC, NE, AWAY, 23, 14, 397, 216
14, 8 December 2014, GB, ATL, AWAY, 43, 37, 502, 465
15, 11 December 2014, SLR, ARI, HOME, 12, 6, 274, 280
15, 14 December 2014, NE, MIA, AWAY, 41, 13, 395, 384
15, 14 December 2014, NYG, WAS, AWAY, 24, 13, 287, 372
15, 14 December 2014, IND, HOU, AWAY, 17, 10, 278, 289
15, 14 December 2014, ATL, PIT, AWAY, 27, 20, 398, 407
15, 14 December 2014, BUF, GB, AWAY, 21, 13, 253, 333
15, 14 December 2014, BAL, JAX, AWAY, 20, 12, 314, 248
15, 14 December 2014, CLE, CIN, AWAY, 30, 0, 347, 107
15, 14 December 2014, CAR, TB, AWAY, 19, 17, 392, 287
15, 14 December 2014, KC, OAK, AWAY, 31, 13, 388, 280
15, 14 December 2014, LAC, DEN, AWAY, 22, 10, 337, 288
15, 14 December 2014, TEN, NYJ, AWAY, 16, 11, 277, 342
15, 14 December 2014, DET, MIN, AWAY, 16, 14, 233, 360
15, 14 December 2014, SEA, SF, HOME, 17, 7, 290, 245
15, 14 December 2014, PHI, DAL, AWAY, 38, 27, 364, 294
15, 15 December 2014, CHI, NO, AWAY, 31, 15, 443, 278
16, 18 December 2014, JAX, TEN, AWAY, 21, 13, 288, 357
16, 20 December 2014, WAS, PHI, AWAY, 27, 24, 305, 495
16, 20 December 2014, SF, LAC, AWAY, 38, 35, 446, 447
16, 21 December 2014, NYJ, NE, AWAY, 17, 16, 231, 307
16, 21 December 2014, PIT, KC, AWAY, 20, 12, 282, 327
16, 21 December 2014, HOU, BAL, AWAY, 25, 13, 313, 211
16, 21 December 2014, CHI, DET, AWAY, 20, 14, 367, 234
16, 21 December 2014, MIA, MIN, AWAY, 37, 35, 493, 357
16, 21 December 2014, TB, GB, HOME, 20, 3, 431, 109
16, 21 December 2014, NO, ATL, AWAY, 30, 14, 403, 328
16, 21 December 2014, CAR, CLE, AWAY, 17, 13, 404, 228
16, 21 December 2014, SLR, NYG, AWAY, 37, 27, 514, 387
16, 21 December 2014, OAK, BUF, AWAY, 26, 24, 347, 321
16, 21 December 2014, DAL, IND, HOME, 42, 7, 377, 229
16, 21 December 2014, ARI, SEA, HOME, 35, 6, 596, 216
16, 22 December 2014, CIN, DEN, AWAY, 37, 28, 353, 385
17, 28 December 2014, NE, BUF, HOME, 17, 9, 268, 260
17, 28 December 2014, MIN, CHI, HOME, 13, 9, 311, 264
17, 28 December 2014, MIA, NYJ, AWAY, 37, 24, 494, 387
17, 28 December 2014, NYG, PHI, AWAY, 34, 26, 426, 505
17, 28 December 2014, TEN, IND, AWAY, 27, 10, 378, 192
17, 28 December 2014, BAL, CLE, AWAY, 20, 10, 419, 259
17, 28 December 2014, KC, LAC, HOME, 19, 7, 251, 361
17, 28 December 2014, HOU, JAX, AWAY, 23, 17, 358, 233
17, 28 December 2014, TB, NO, AWAY, 23, 20, 338, 280
17, 28 December 2014, WAS, DAL, AWAY, 44, 17, 473, 413
17, 28 December 2014, GB, DET, AWAY, 30, 20, 377, 313
17, 28 December 2014, DEN, OAK, AWAY, 47, 14, 451, 199
17, 28 December 2014, SF, ARI, AWAY, 20, 17, 395, 397
17, 28 December 2014, ATL, CAR, AWAY, 34, 3, 306, 288
17, 28 December 2014, SEA, SLR, HOME, 20, 6, 354, 245
17, 28 December 2014, PIT, CIN, AWAY, 27, 17, 346, 337
